id,SalePrice
2658,133827.1758110948
2718,168122.43462272995
2414,117521.12295981166
1989,179082.02799420088
625,150781.4195970788
333,72784.70001234826
1327,165184.97287700366
858,155186.78277665336
95,126519.11412713153
1568,158547.3799952813
2482,166226.3863827241
1364,238256.8449888031
2584,167552.14630505836
818,173452.68382871134
2673,112278.56596669747
2089,126580.65130937377
1297,96396.34443509855
790,126250.34937503038
2616,193317.7641266211
720,174315.1161113813
222,155657.18883176352
557,117872.87370689485
1148,193659.6887029874
2766,114956.95063264797
534,172836.1949543422
1452,114121.94693977296
630,106582.89673320866
2648,152973.03857470045
125,144996.9362504214
1904,2968.9710526378476
1670,93299.06767022405
756,182589.79946413662
717,163878.20325079956
1032,143842.57054627693
852,213683.1245210704
1731,99912.24530326335
2639,116390.15305910869
2071,108619.64992227772
1267,123515.64024567057
1851,185992.60215620772
567,114839.81677968167
2439,132529.06774015934
1898,131145.34200372818
647,222994.39014485799
2256,211502.87449588845
979,96372.26845256537
1444,134655.97494861914
2485,112806.703050985
157,104928.06322051723
88,118258.95493732138
2003,140676.07066376528
186,175097.52774201852
1425,233397.53926900725
2695,180979.87915878548
738,73548.88733917096
395,140005.1009277455
1353,105421.09706136578
1878,218510.00007937613
390,145148.76490795807
1456,133692.595031732
1103,249332.44065653923
1387,111469.98099725152
2070,160876.54115348466
1199,77821.79853190904
2479,100540.32033887251
501,274314.45163113193
2362,84449.47305939953
1718,188227.3902046746
2188,102996.38147744235
1483,182191.0359489411
2557,99800.28042473359
437,225342.02118529356
2224,207201.192898207
1628,157353.26986601262
397,122670.27275728303
587,152282.37644813964
2182,347737.3061836638
971,265561.0173506544
2611,139330.5605495526
1887,84471.30653682431
2399,264300.0364243185
2148,210282.45265261075
304,156960.2525772183
1997,140746.26496392261
2817,143229.14677130748
1431,132570.72096254537
427,269387.6897797866
263,103247.83082760799
598,138122.42154852726
2895,184735.44742093215
687,5145.009304990439
1822,141094.62196477005
2191,27061.951127924258
179,111915.60168303995
1009,210654.74613520585
2010,68422.29718419007
1991,147817.60724541452
1411,175472.851478173
1721,218301.95874167353
1144,103020.327766535
593,118769.24164335591
575,295051.9772837003
1249,152989.7364430006
1604,139526.80413836124
1064,304896.7377816284
1923,179757.39752990933
1988,173306.57997085975
2325,96559.74448812552
114,103155.34546257781
2700,185943.5892745476
217,105099.18890016685
343,168353.45876707547
386,161313.22769891573
2005,160584.70937392605
2908,145759.34099014776
1814,216743.66796799033
2446,252892.8080364473
208,142533.82559680968
1679,87713.80803437125
822,274105.3594369233
6,112882.15944881519
1781,300086.07949230226
2397,165909.49014297227
2340,253940.60848948357
1618,84789.63097786883
2843,145351.35585472453
1061,209421.23378049314
2786,106141.31801688446
1935,130991.71796437883
1341,152664.95225288605
521,260734.15725134476
2136,108380.91778517955
996,89879.63178347006
227,71649.8330702429
135,129732.33679363795
1167,108931.44024896494
294,140019.7876032904
1776,203448.14882277194
540,170231.3762975468
1717,184630.25786850104
2303,120457.8681585896
116,156647.96374286152
127,153090.71832283644
1371,190130.79225413685
1014,220461.90578682267
1507,124227.56503247496
702,92440.89930140815
750,174056.0307743593
261,79717.17673234697
1559,119073.37682064486
577,248076.68816970865
2812,114291.29482887457
2080,67730.31344524161
1368,165738.17005946985
2376,97858.12109080437
659,179925.83328283022
1235,123584.22294372035
332,62809.059813843516
1917,126541.93371592351
2094,130504.19893295552
1460,149329.31145636
1471,197770.85838241834
1509,43902.601852968655
1922,114784.73422937973
433,339897.20439246617
460,257233.21766558214
1116,214424.13655972868
1137,154241.33384052425
53,187969.10453025473
2354,154338.785961113
1475,201055.91410158447
1761,260579.5999656319
842,127863.92273172687
2739,124806.5898200547
2509,117987.15406025239
1007,112337.3209171091
2610,108930.80877525813
1952,176506.1721419477
2719,172960.32296693165
2921,74459.89616372588
1966,154603.42043870807
292,122865.17986917161
1204,124564.43674067009
1829,201395.34305631596
2419,108413.84617323951
391,166695.69142039338
798,59929.937672165484
481,125169.20499340998
193,168160.41902545115
555,124142.5455700286
899,98032.1381673691
2357,102173.20146781171
328,169469.5816454547
1356,114730.15516271036
1154,78814.65405529313
1730,112459.47362591898
2249,130398.7832164444
1119,155984.33073917302
2856,120135.56147815491
1394,88391.69157645019
2587,114270.10531448279
61,217820.42096452674
2661,192194.49090358018
2711,83167.1289522005
1147,106304.4965456849
757,183099.3897835062
2623,105850.65872899018
2378,91434.90555493014
1413,72153.67860748312
1722,218980.0041969191
1112,176352.3681697897
1623,90396.79031065127
