id,SalePrice
2658,131868.5138309687
2718,141957.1041062805
2414,157514.10949016456
1989,131501.94331233538
625,143926.6966392199
333,137858.46805111322
1327,136501.86991692777
858,142373.3324307325
95,151114.340380647
1568,131450.05956717633
2482,140124.65380809517
1364,148982.28464513324
2584,137494.9433448388
818,154910.5529957573
2673,123672.18767499342
2089,121580.21104511706
1297,127774.29465636016
790,116213.28103372148
2616,146193.87439032
720,161577.3560307292
222,140649.7812588283
557,118610.09490940641
1148,153490.98260718677
2766,152711.34447489778
534,160886.2420365244
1452,120707.0057394352
630,126147.34063620743
2648,135627.44145307917
125,123307.39880978075
1904,66799.88417953985
1670,102142.57159007981
756,120891.52102084417
717,143607.13382222355
1032,146565.5339403128
852,177126.40106702887
1731,136527.14529264244
2639,106267.4197596827
2071,90364.74990240167
1267,112981.56907283628
1851,159760.0462111332
567,146064.07255819257
2439,166224.32301975327
1898,120916.2370149947
647,152644.83663087347
2256,177192.46811414754
979,138740.77783664796
1444,169419.8193238094
2485,120888.67104382676
157,112522.96655575681
88,123112.56488976954
2003,130512.40451993942
186,143651.13736354746
1425,185165.6741110105
2695,140959.41340629684
738,105442.49699340627
395,126941.2316861325
1353,109541.85345539107
1878,137015.88244758747
390,139862.01720478194
1456,166603.87927227898
1103,180889.49615042988
1387,109285.62991042683
2070,141209.8088918062
1199,124025.93050564831
2479,147026.35945295554
501,180335.4583715457
2362,96480.2420082869
1718,171688.29617432982
2188,93060.93419904809
1483,164921.8497728412
2557,105463.60453459986
437,206349.4270512759
2224,173375.59057877905
1628,161663.67202467722
397,129937.29884740399
587,151511.20541647443
2182,235116.74347865183
971,142762.7023508949
2611,137273.52041512128
1887,91460.26947300468
2399,194507.41525510937
2148,176431.4000946592
304,114856.68745266288
1997,164011.725496696
2817,124375.33199718977
1431,156086.04007579028
427,210788.14679624952
263,113341.91218242404
598,144926.3630120108
2895,176992.4842618644
687,86043.27770297376
1822,128744.13299901676
2191,97602.02369140567
179,105062.19033354786
1009,160283.37825006593
2010,125699.60605950486
1991,149796.29561977845
1411,138762.69387828707
1721,181333.517644015
1144,149372.29877170082
593,156405.39199843444
575,194056.40978720196
1249,141260.91471990937
1604,115968.11974566634
1064,213192.75059969805
1923,154456.07198352713
1988,144034.3022952114
2325,141447.82672769495
114,122894.83009837201
2700,139995.538764529
217,111926.72448987747
343,144987.70332394514
386,164325.7429956426
2005,131620.3121567833
2908,126256.86298101893
1814,175817.73066699167
2446,192295.55371663277
208,126097.5238052796
1679,128381.01620517272
822,203067.63301292478
6,159103.60396851136
1781,204465.6577264413
2397,181414.83167485736
2340,182782.59931782685
1618,131145.76377362554
2843,120722.07674369376
1061,202484.9662061144
2786,121447.37480669672
1935,121543.18809237677
1341,136755.0998489908
521,185523.77684551335
2136,146915.76066953177
996,147451.46101027416
227,125628.72973338072
135,138674.0759876195
1167,129551.97451768961
294,153066.7241889077
1776,155575.05473849975
540,167978.65498054327
1717,165836.61414601537
2303,110070.5384989357
116,150969.24904394365
127,128594.67362749908
1371,132930.95561113989
1014,153528.72287355395
1507,107921.98784895612
702,122964.34899071843
750,142618.51176662304
261,131839.79430504667
1559,94631.470888208
577,177027.92935378227
2812,158097.51506984828
2080,120528.79122515881
1368,126525.92559963487
2376,116925.3750169707
659,135563.67439003085
1235,115155.90250850428
332,130816.15604090106
1917,129645.07496092035
2094,150443.89065139927
1460,174439.13830640234
1471,166285.60482636205
1509,101999.32133107266
1922,113960.61033987171
433,237211.03432840065
460,199968.81595853312
1116,173401.8016665876
1137,150885.50140954138
53,163662.62184284627
2354,158827.8192387739
1475,169955.65233856146
1761,200187.44431163697
842,134683.78584101517
2739,135134.65946418408
2509,134453.93164572862
1007,151061.14224781372
2610,128819.66277641944
1952,116821.07137033649
2719,144654.90100169808
2921,138979.2555067678
1966,136057.4735650356
292,118137.09589144662
1204,148603.55369532373
1829,173377.64845267934
2419,151514.7908559057
391,146035.6696955579
798,92567.90632663982
481,164177.85372403995
193,145839.20904647405
555,121646.45600369503
899,91747.52016014501
2357,134374.63884323256
328,149464.9537178552
1356,97227.44606801507
1154,112945.07983734914
1730,153380.21132718903
2249,137076.2407556661
1119,169186.32081347404
2856,137454.698064089
1394,114398.53599752593
2587,119396.23796168988
61,189399.40385294773
2661,157738.87895119487
2711,110644.60642022648
1147,148431.95501437542
757,139380.16973752444
2623,94353.68330717071
2378,152433.68542675517
1413,136804.21673188702
1722,184053.9208252446
1112,175815.29911658325
1623,147285.14218159797
