id,SalePrice
2658,198629.93566479208
2718,177428.64280234557
2414,192674.82094184443
1989,182635.90299690084
625,171346.72917433
333,116685.38053115926
1327,148648.51039178218
858,158033.62494564767
95,183239.73987507762
1568,170036.63307490823
2482,175921.14632944585
1364,170437.38367287975
2584,225192.59934326634
818,255648.849723118
2673,180775.96663054358
2089,196317.6779578054
1297,179528.84320503724
790,139421.24940099663
2616,134871.4767907362
720,261031.36009985916
222,161714.7971617469
557,120210.53329116141
1148,204826.51938749806
2766,224941.6027512243
534,216916.6144833995
1452,148563.27261463803
630,135183.65323608645
2648,172047.92714499787
125,167322.7030175574
1904,40750.91776372923
1670,93951.48595640284
756,120779.007135091
717,256217.60664307867
1032,199534.3007119766
852,225768.91579139826
1731,146678.7960296033
2639,178905.01571685856
2071,63153.97304382907
1267,139145.70100778824
1851,203641.8345214996
567,165579.16199212754
2439,216400.1604737779
1898,124855.28968566172
647,166813.75116810657
2256,227389.68462366954
979,131181.9327700704
1444,231188.92071897318
2485,122061.64877081994
157,102103.16071314443
88,151793.2063838885
2003,161818.36913766357
186,247193.69961953122
1425,242149.5007265945
2695,220033.87037783716
738,110449.9350866281
395,125480.01564568447
1353,175146.00436087325
1878,124974.45224500688
390,143422.97058540425
1456,225701.6355951549
1103,253508.36601333157
1387,134609.0960541468
2070,155174.27004482283
1199,171820.55298690026
2479,199042.2804568829
501,322746.24534165044
2362,87321.56686226156
1718,240368.6950301953
2188,98998.01471497651
1483,186819.1225449404
2557,121327.20138103698
437,336517.6204698245
2224,256606.07371633768
1628,274939.6185729902
397,139298.768489226
587,271689.4472972348
2182,447645.7361308553
971,183101.18750404852
2611,175249.25756605345
1887,74951.20189421304
2399,311152.4717619451
2148,224603.46418888588
304,187873.8454372391
1997,226418.18801199505
2817,73730.53475519513
1431,180959.85741895007
427,330468.6899902273
263,128612.20909334387
598,211446.27428349075
2895,263931.5678098217
687,75243.76501203407
1822,143597.59562912834
2191,107960.13613254405
179,126241.34670555788
1009,218316.68607868825
2010,78513.04913020229
1991,243757.29550548247
1411,213941.08265324985
1721,200452.6532381393
1144,200826.86115489347
593,209958.52312303032
575,290131.5303055339
1249,141467.4887546283
1604,154503.84912071278
1064,381586.67361473787
1923,162586.92279257096
1988,148976.5387453591
2325,194352.80323936176
114,173251.0223240859
2700,210432.44467500068
217,145358.96763351193
343,175404.74781497777
386,233265.24418230657
2005,161622.5626795577
2908,180607.73385910434
1814,243147.00433133717
2446,403257.880484227
208,210285.06658093422
1679,137509.60081347142
822,282161.6196016724
6,195014.1390272442
1781,311377.2097494069
2397,258698.11635523272
2340,283544.1569601157
1618,143607.14545403948
2843,231127.8474822216
1061,295516.68819353933
2786,142836.2040190954
1935,149025.01682144945
1341,177438.46594110344
521,249974.72364318726
2136,188568.70677923958
996,170272.45627622638
227,173458.56939292725
135,179321.39714407726
1167,170572.55518269617
294,267360.8371840544
1776,192491.42317641556
540,223872.78881253646
1717,227967.78425299434
2303,153265.6098467431
116,207194.28153307122
127,147363.5287035051
1371,176870.99703854206
1014,184246.31417463883
1507,79186.77581415107
702,218740.67855243623
750,179407.62207540532
261,182009.4343568312
1559,139868.92916489032
577,294279.4781870523
2812,207979.32727769192
2080,183873.2465054175
1368,170779.42888386606
2376,137131.28695211437
659,181783.75541381357
1235,159285.90670996695
332,107272.51096179773
1917,118634.28247189458
2094,247538.17785617005
1460,249670.8801378549
1471,186321.52163947828
1509,107230.73256997057
1922,131958.88754267726
433,385518.8899533305
460,291710.4166649613
1116,228183.5656444204
1137,182058.62486386026
53,169193.58912708692
2354,231077.03800563765
1475,212516.3311692142
1761,440424.23965240986
842,144669.66251962382
2739,169705.73363711036
2509,178213.14126133974
1007,200293.23237978877
2610,184397.993872203
1952,179058.50021668625
2719,185160.2991873522
2921,122238.28466394276
1966,197722.15081748067
292,174942.40714775142
1204,200673.12772835768
1829,284226.73285561707
2419,180687.75240317034
391,198035.20492067118
798,115570.44646005421
481,202645.49724817017
193,255430.86131695594
555,147532.58543209414
899,21296.542191569257
2357,202783.4135277727
328,124892.6827561676
1356,129300.12075028715
1154,175684.17000913192
1730,187179.61136458575
2249,190070.06648346968
1119,263863.738253963
2856,160632.4760969968
1394,132012.0623592597
2587,86847.14964885093
61,332467.7482022032
2661,237924.3038297958
2711,157553.7778320941
1147,225778.01466310382
757,201524.92113654822
2623,72212.2207622632
2378,154725.96486951932
1413,168564.108171553
1722,234850.94227346312
1112,264128.15502974135
1623,171704.31543891862
1201,249752.8694416501
1513,163190.7623905713
957,434831.14755483327
1171,248847.5364116426
1145,211344.7624830283
2726,194997.19648062513
703,207003.28906510415
760,171175.43956208584
1964,188865.94595957015
2512,226388.7427715513
159,164607.49109697872
1281,197773.53441319725
468,208939.48012726769
290,172288.24550049467
665,166220.5218523102
1463,240938.36923398223
1792,221117.21635788347
923,149352.72842741033
500,254884.37908262262
1408,174912.17302187896
331,93374.34312812916
170,183347.04824433016
2192,111680.20520760323
2571,228132.32766969746
2314,190370.74655326793
2647,144324.1368635872
422,363517.6381649311
2457,325801.15494803654
1838,190258.19168897643
2805,231369.6115948605
1645,187086.77002069986
1711,312325.8634948555
2825,249247.78787905636
322,323410.53714001505
2103,232382.47783341783
342,97199.83858373098
600,103199.94336817825
488,188017.9623528116
1725,298707.366987549
2246,235663.91935759035
2847,213006.12376091818
806,240313.97251113903
530,234279.9078648556
963,189142.78896703833
2678,96931.49828710686
171,115201.00225506324
2401,359938.04688219755
805,227868.43005468568
2259,272076.19768799853
1748,245117.20512345427
1361,203304.82009963982
1677,158430.97504632646
1406,206211.98925487656
2322,253926.05277653266
688,155023.7777637672
143,111753.9734482723
804,240802.85937497215
1214,190465.2155474041
2828,141265.95850254275
1999,242030.75559510294
2467,190933.26539411876
2665,262622.4406658951
1538,238354.9464309826
398,88926.70275851194
2822,136162.49529056303
2157,176182.5956171247
1856,289135.9579416324
1269,75421.4943210927
2570,75143.46385358478
2320,236056.2919804262
1517,178813.98175464966
2304,164674.7046978227
1312,123617.78074621194
2012,157164.3157422432
506,285560.49270872306
2865,225231.82154860863
2367,143304.62555247976
554,140631.8385831965
238,150050.39930904307
1954,123280.08065982956
2488,126754.60659012622
2291,125933.53644108461
1969,85672.65285799417
2725,112972.74042122444
1482,186819.1225449404
2763,213896.20927370782
503,244384.89300475473
1584,270125.5657079878
1531,202563.011271915
2210,160328.95329897036
459,297161.3443161744
556,132633.336775892
1347,190002.8795603369
1290,111236.5221562483
1388,137709.9137861804
1571,271585.6436077946
2754,194639.82338075768
765,139630.92346657556
2494,170450.70899328683
2870,210387.3311634778
7,203781.56153823808
1114,240880.4163311673
2418,231886.9130155811
291,142782.73650094893
18,307654.9260359375
39,330978.8577986071
1001,205993.3477377375
2442,232073.47791782228
616,129333.41599765397
2680,87681.86155311204
1414,124184.15624845732
289,182855.49294679516
40,217852.3561976848
860,151751.3882858427
409,128396.42172629094
673,133870.23717486675
2427,159461.7982884215
2036,265701.1995800416
2564,123661.14269229979
642,211941.1845369027
1008,192860.57009721122
1908,163077.96279148533
2519,198514.1230812607
1369,194130.27289581049
2855,192794.31914585043
712,150767.19691791452
1943,139731.7671834321
1958,115885.27285433863
107,182287.73157359607
2295,196874.47166973387
704,144462.72741229122
676,137122.6890813155
259,195131.92253941804
93,272076.7483687279
106,230309.26235355937
2315,184931.16831994764
1050,109177.16963227626
1095,209536.5732880319
2709,194377.87241380586
758,250298.6661683721
1496,173149.2662554144
2370,163004.17464146437
2458,282478.29999876814
2733,163864.38428069674
161,310050.04760056076
726,195675.21329730196
845,200148.24655407248
947,260954.25832812593
2232,129960.91340143426
2563,95810.52483384416
2299,189884.30224273383
211,110357.71647407718
605,151764.91919722926
1478,200680.59937090427
2247,248458.0860546265
2274,240545.91846815863
2869,194783.9946325955
967,225762.6257654655
2656,169156.32384706053
667,149046.04073599953
1042,144968.37110290042
2023,198920.36292339972
2447,303098.3436124589
2055,139694.5269033986
2275,238914.00705194665
