id,SalePrice
2658,186307.5480746346
2718,187337.48690583362
2414,186918.07555549286
1989,247915.45090721516
625,215815.06112188817
333,178011.3760327548
1327,211782.04689247836
858,217622.19322721436
95,187582.37070308838
1568,212538.99934297608
2482,224262.00770940975
1364,267395.691396609
2584,223882.59369404556
818,197950.97718489342
2673,209347.6119749581
2089,235416.29743202188
1297,193333.6797130028
790,175786.26968141823
2616,221156.02725775313
720,316555.67276520043
222,231180.35186479273
557,177023.63137613912
1148,231634.61931581577
2766,229851.07469500313
534,248447.93098172892
1452,159967.98692705572
630,193856.1430813156
2648,271788.2076792719
125,207291.68736138302
1904,130043.29846599716
1670,150619.029494063
756,202016.4776041157
717,270985.6546387729
1032,204480.16520972797
852,228606.31234214312
1731,201339.3088294523
2639,211967.29447442724
2071,140294.12754580792
1267,187303.6169989368
1851,198094.60079228022
567,197486.46449383986
2439,208311.97847421127
1898,195907.15226746842
647,277358.76914242376
2256,243110.3820887106
979,176897.49534232396
1444,188759.00431007566
2485,163915.4929318287
157,185242.62321445715
88,186218.3392363019
2003,202017.3746442547
186,315976.0077220914
1425,267842.72898130806
2695,260250.52694263292
738,169968.87169334514
395,207891.89271832493
1353,205697.93965349908
1878,256979.3689754103
390,207369.7357279283
1456,211897.71437024226
1103,270613.48618060595
1387,192714.77773878863
2070,190255.8679800104
1199,182989.6036394638
2479,199525.14293522568
501,302642.1957254221
2362,153464.34574051236
1718,234481.01128620844
2188,182188.6207433798
1483,203404.5151267834
2557,167678.3632485244
437,313096.67082396854
2224,203523.8591126584
1628,218117.66920763624
397,191146.39523111863
587,205293.10352629522
2182,326683.130327738
971,217700.8241516085
2611,219357.27004648812
1887,148944.57463658007
2399,296713.0756225807
2148,212548.90971986213
304,263797.12691304623
1997,242827.41939202635
2817,216942.38531727108
1431,243758.80311038534
427,348316.4238824819
263,162219.76360873212
598,206434.86803644506
2895,308141.2584090296
687,156815.79516001433
1822,210555.39539158405
2191,170832.70865588865
179,181597.4670877095
1009,275943.7136358026
2010,174802.52743540736
1991,231369.80345016564
1411,215818.1004421249
1721,272127.70078694716
1144,180487.2000232641
593,215720.60626814372
575,345538.0109606172
1249,201637.34766281204
1604,168632.55053607514
1064,338684.8251056721
1923,200450.47895742
1988,223540.6574780934
2325,193703.7687035026
114,166887.3186241023
2700,190934.47381960758
217,128488.76064025654
343,216744.3020940764
386,235988.85700856693
2005,246758.94187209016
2908,187814.29780497207
1814,234388.32911481935
2446,288789.03296877496
208,266845.09178931324
1679,178021.32031851576
822,261314.9162031195
6,186789.2255091136
1781,276622.1284473351
2397,249651.5092976904
2340,261948.05517516192
1618,182672.64689672846
2843,200097.75269159593
1061,249024.23239944872
2786,157959.6148819239
1935,231101.82131340948
1341,207931.79402221128
521,252435.92999631085
2136,176369.39983400286
996,185658.27650706665
227,176365.1739064799
135,224707.21823420902
1167,180053.70230801002
294,214428.07941332806
1776,227324.39071615972
540,259360.29076454896
1717,229124.93777860992
2303,185612.13194420948
116,243912.98120955983
127,206235.82732304436
1371,272410.2960477175
1014,206033.93418031203
1507,156986.96324523177
702,198910.1987327855
750,205802.0793349527
261,178572.66741920915
1559,228539.3459570151
577,279625.6484415558
2812,205382.66602011927
2080,175475.72438468513
1368,211566.83758668855
2376,176274.39977153554
659,226528.94156392268
1235,189169.17029185276
332,162433.5666892572
1917,185754.9416563244
2094,212247.22047758664
1460,205374.7482861525
1471,214380.018550694
1509,138918.45094590262
1922,222671.76365229106
433,325204.98762543546
460,278495.66821482696
1116,241871.63297556085
1137,224639.6643835639
53,211456.53417240622
2354,223509.87657001795
1475,226223.37933561683
1761,283028.6817692685
842,182358.650117997
2739,181180.40742143587
2509,190084.24629687835
1007,205977.99413167397
2610,204953.76130191758
1952,214493.3116765932
2719,163449.69452054106
2921,180840.94587225586
1966,192909.1841495452
292,165082.0831710093
1204,205849.96728175718
1829,270142.1698550803
2419,175895.88198860505
391,209527.9117462923
798,104911.25190373666
481,199504.5702063114
193,205713.74287606822
555,179085.38386772308
899,140203.32956275955
2357,192097.2046072811
328,200996.39123825816
1356,219419.4137160508
1154,170318.08399820313
1730,189657.815466697
2249,171179.74378513105
1119,222335.62940052667
2856,156340.51568820787
1394,169491.11128512083
2587,122855.26479667008
61,281925.571765541
2661,261724.34831262467
2711,184840.05970847455
1147,238208.35055601655
757,275659.15730229946
2623,158327.45046443504
2378,179604.04412158718
1413,172030.28311042083
1722,260589.1164884592
1112,239954.17769339506
1623,190686.5644596652
1201,198560.48061785358
1513,184977.80963370265
957,237743.1499246914
1171,264094.3845736112
1145,210106.459331381
2726,253542.23665957683
703,254610.83393530737
760,231745.2863884216
1964,208523.78048329125
2512,174354.86665087042
159,189719.57394076654
1281,173152.447020536
468,191185.56450758473
290,177737.03834903738
665,192912.97777251794
1463,230636.0630778555
1792,202024.58029569362
923,210071.60778482008
500,209294.4152820364
1408,203133.17712783653
331,180818.40958759314
170,199766.0854067574
2192,158894.53493050326
2571,302957.93818281376
2314,186337.40943735925
2647,205848.79247678324
422,298238.9966482648
2457,341505.30772756855
1838,246548.46808803818
2805,239195.61367613298
1645,219794.68995821744
1711,287091.4286100639
2825,203879.78575705897
322,346621.28682719584
2103,244428.3297394056
342,157893.83488952304
600,158108.17342573596
488,193012.3021109908
1725,283318.7107060813
2246,301378.9720028524
2847,206399.62212724445
806,238576.30494633905
530,188810.96380148394
963,246131.66624394717
2678,165142.13685442752
171,191917.65234541558
2401,307822.16404533037
805,210758.76466329093
2259,314692.84562790155
1748,209145.79417300576
1361,252973.141424905
1677,190066.5201333379
1406,207677.78109193596
2322,228585.90729622886
688,165938.17192649748
143,176638.3404297116
804,205124.74633019543
1214,185555.44916590082
2828,195907.31848740243
1999,202200.8041570894
2467,181852.81391122073
2665,251165.5593382982
1538,273653.7626280719
398,145619.6185275277
2822,184711.33693778166
2157,188898.5369955472
1856,239443.60377029047
1269,207618.86779633735
2570,226291.0226642239
2320,241334.6503241693
1517,182496.0328522747
2304,129530.33925539949
1312,193361.3010446617
2012,183657.0096162972
506,237819.7303018687
2865,196792.6444779619
2367,181080.15467385735
554,126904.91739608828
238,201764.99323410288
1954,151718.12238033055
2488,179687.30043626527
2291,157441.87946573258
1969,167268.8444490508
2725,209935.28216802658
1482,203404.5151267834
2763,213316.77118385347
503,184037.20616118883
1584,284431.9582779544
1531,189068.07370536905
2210,118990.92235626887
459,295324.75868630764
556,174807.54645893836
1347,223836.957114313
1290,182267.17486200383
1388,163447.89532388002
1571,194313.98644206484
2754,231255.88796571613
765,172518.1818267754
2494,193568.32437170087
2870,212578.28841331703
7,273236.68356717913
1114,254436.95003290827
2418,222034.2092072583
291,135065.5227162294
18,306081.8422492024
39,297485.1303215113
1001,317502.42641959916
2442,200069.80151156575
616,123979.04799837997
2680,125541.40443637605
1414,157049.13999638121
289,170842.1218971914
40,281139.7320955283
860,164327.6422657947
409,170863.88038300685
673,191551.98235892077
2427,214843.44667172374
2036,341631.45337980235
2564,211824.56486246892
642,171886.79383273548
1008,163210.75100981916
1908,134774.79036296
2519,268855.8774687447
1369,276589.19544237125
2855,190554.78170473565
712,231195.63428116092
1943,196260.90099231096
1958,191886.1681116308
107,242711.19663901927
2295,266834.95356149465
704,165279.56975927873
676,193118.32210270618
259,177660.96786887085
93,241110.60768624797
106,230898.63275907168
2315,192849.79017499147
1050,156677.56374035554
1095,221549.62926297577
2709,213120.73479816646
758,221119.436896535
1496,172477.43154911677
2370,192504.928225288
2458,297638.40744560957
2733,191405.9712879762
161,275549.73538530135
726,223576.87031784613
845,221229.79937654518
947,232320.4792767409
2232,230783.99422289766
2563,184263.68687189452
2299,142982.64099166382
211,165821.97447789516
605,163435.926011372
1478,266031.8567155612
2247,300167.72962693305
2274,213040.92111459895
2869,210885.47680247077
967,223641.5062629018
2656,249065.89354159718
667,174580.84903101978
1042,176784.61657016058
2023,207558.75759954282
2447,233123.31229560747
2055,171223.5976548581
2275,294306.2707016356
2204,227923.82081660104
1563,299541.61301875656
483,234756.85769889975
796,201551.2542461393
1526,195290.6775165462
2042,233276.59736603414
442,315508.41614806576
1693,295570.62440237176
1468,198910.3053074715
1430,230663.4983197819
2605,186137.46274405302
1529,253906.559546895
335,204535.78819745957
1287,180406.7399512822
31,172940.33846121625
1785,277202.2984896695
82,183133.92247031542
2620,138966.2343654856
252,255190.5341809816
721,169237.13761083185
2165,220259.91356438093
2316,200746.68356719182
775,195205.4418979551
1558,230785.67341334157
17,212705.4844664927
1022,251365.98202499864
925,172850.37648433866
438,270593.04584253876
1270,181871.77310593557
1272,158047.3128501698
215,210171.2306493362
266,205096.7091999246
2402,272276.90527371847
1250,152937.11035872932
1984,242477.7475454006
1279,146054.43391771003
377,221237.01990716346
1252,188164.6934125052
2156,210106.02071128416
499,254194.66177508284
1374,163772.8493898029
2898,203714.83962361305
401,175219.63525532326
2721,209418.77339609276
2078,263426.81375295797
2589,188627.63770715857
1946,211390.74258493257
1334,224218.74177095035
2781,240400.60475475428
431,326390.7268317519
576,260804.7928058252
1474,191246.43683656404
2254,156952.05547515955
2155,251021.39810094587
885,205405.6073058618
643,169134.75194716878
1944,171699.29374244448
480,201148.87072361418
2845,150281.94088786424
2387,242367.85916381815
2407,243854.49693300665
2527,177760.0718549138
2514,208076.79533447017
629,220127.86612252507
80,244890.57050542862
