id,SalePrice
2658,147286.44399375335
2718,140832.59057014438
2414,207023.01967205168
1989,175634.18852608206
625,152674.49785195425
333,145636.98641285
1327,160646.54123830897
858,153462.18313761547
95,191582.0564680754
1568,157071.32668858592
2482,176652.88039640328
1364,152919.1585539932
2584,174637.22136329528
818,218728.5856191953
2673,133344.28665568
2089,187119.65609673312
1297,166650.44893579595
790,142022.7555900053
2616,189749.61348961171
720,223613.15301263123
222,168174.96645326592
557,159889.16734543812
1148,222732.22524641283
2766,175025.9825609374
534,196643.2921518361
1452,142022.7555900053
630,164852.53983328506
2648,172857.62515707666
125,183440.40087341832
1904,127581.29883272418
1670,137235.94667534207
756,143453.58493407266
717,196248.6624772506
1032,153602.56697853486
852,221604.00856475113
1731,196330.0465266754
2639,150063.30254915578
2071,117231.19044076891
1267,154455.3836660871
1851,201662.41273914272
567,204111.49946029152
2439,176894.43960686302
1898,153268.8599263076
647,189595.19817405008
2256,219183.99511131528
979,152796.73897785012
1444,197545.00779362483
2485,148536.0683661039
157,163754.90762973652
88,142022.7555900053
2003,162861.27107742766
186,206410.82056365017
1425,238920.30642773112
2695,170268.2204058351
738,139660.40937643076
395,150308.5546978331
1353,190043.46158682165
1878,163930.5621728626
390,151860.8266942365
1456,205957.37474118583
1103,258667.38753213402
1387,139330.34487662642
2070,169982.86245833777
1199,153009.19638152563
2479,203833.37474118583
501,249668.73432124965
2362,130155.81887501739
1718,222207.27076905215
2188,163016.71182710494
1483,215739.22681071883
2557,144547.38051670106
437,241082.88177002635
2224,161876.06426343747
1628,197819.17573508917
397,160077.48779853023
587,159616.31893008453
2182,298988.5250935537
971,202340.02757007146
2611,163943.22808282863
1887,142022.7555900053
2399,255430.59632124967
2148,218936.95488054058
304,156057.8186825596
1997,179972.61880559797
2817,148623.43727609614
1431,177614.99039009167
427,251831.30966354487
263,142022.7555900053
598,168320.39128255338
2895,189779.70089989126
687,145888.49587430368
1822,150308.5546978331
2191,124427.55507851558
179,170112.11485822956
1009,200573.49021578295
2010,170268.2204058351
1991,166650.44893579595
1411,170448.11017445923
1721,249405.0088563026
1144,203833.37474118583
593,195996.41202363098
575,239450.03979750615
1249,168241.24653616478
1604,150727.45491161352
1064,262952.3466377054
1923,164276.88443238387
1988,178053.85122449478
2325,181757.64705194434
114,161513.7086565768
