id,SalePrice
2658,122870.09090909091
2718,148931.0
2414,148931.0
1989,148931.0
625,148931.0
333,148931.0
1327,148931.0
858,148931.0
95,148931.0
1568,106000.0
2482,148931.0
1364,148931.0
2584,148931.0
818,148931.0
2673,106000.0
2089,145900.0
1297,148931.0
790,145900.0
2616,148931.0
720,190800.0
222,106000.0
557,148931.0
1148,148931.0
2766,148931.0
534,148931.0
1452,148931.0
630,148931.0
2648,106000.0
125,106000.0
1904,118858.0
1670,148931.0
756,148931.0
717,148931.0
1032,106000.0
852,148931.0
1731,148931.0
2639,148931.0
2071,148931.0
1267,106000.0
1851,148931.0
567,148931.0
2439,148931.0
1898,148931.0
647,148931.0
2256,148931.0
979,148931.0
1444,148931.0
2485,106000.0
157,148931.0
88,118858.0
2003,148931.0
186,148931.0
1425,148931.0
2695,118858.0
738,148931.0
395,148931.0
1353,106000.0
1878,106000.0
390,148931.0
1456,148931.0
1103,148931.0
1387,148931.0
2070,148931.0
1199,148931.0
2479,148931.0
501,148931.0
2362,148931.0
1718,148931.0
2188,148931.0
1483,148931.0
2557,148931.0
437,148931.0
2224,148931.0
1628,148931.0
397,148931.0
587,148931.0
2182,148931.0
971,106000.0
2611,148931.0
1887,106000.0
2399,148931.0
2148,148931.0
304,106000.0
1997,118858.0
2817,148931.0
1431,148931.0
427,148931.0
263,118858.0
598,148931.0
2895,148931.0
687,148931.0
1822,148931.0
2191,145900.0
179,148931.0
1009,148931.0
2010,148931.0
1991,148931.0
1411,145900.0
1721,148931.0
1144,148931.0
593,148931.0
575,148931.0
1249,148931.0
1604,118858.0
1064,148931.0
1923,148931.0
1988,148931.0
2325,148931.0
114,148931.0
2700,148931.0
217,148931.0
343,148931.0
386,148931.0
2005,148931.0
2908,148931.0
1814,148931.0
2446,148931.0
208,106000.0
1679,148931.0
822,148931.0
6,148931.0
1781,148931.0
2397,148931.0
2340,148931.0
1618,148931.0
2843,148931.0
1061,148931.0
2786,148931.0
1935,148931.0
1341,118858.0
521,148931.0
2136,148931.0
996,148931.0
227,106000.0
135,148931.0
1167,148931.0
294,148931.0
1776,148931.0
540,148931.0
1717,148931.0
2303,106000.0
116,148931.0
127,148931.0
1371,106000.0
1014,148931.0
1507,148931.0
702,148931.0
750,148931.0
261,106000.0
1559,148931.0
577,148931.0
2812,148931.0
2080,148931.0
1368,118858.0
2376,106000.0
659,148931.0
1235,148931.0
