id,SalePrice
2658,91192.10868920234
2718,111631.72182629752
2414,122128.54103749595
1989,129500.77433705637
625,86005.11418299278
333,82623.7340360766
1327,74837.29634158152
858,74847.02712631895
95,115481.47724866094
1568,104602.79656887667
2482,99197.88192518054
1364,111765.32751436514
2584,112383.98697653537
818,116314.11444521433
2673,63575.13526156474
2089,97199.24039707874
1297,106348.32707994257
790,75150.0699492423
2616,118102.78673489517
720,138224.1725810557
222,84599.01929621589
557,74162.21762213371
1148,92787.08220121627
2766,76968.87849291226
534,123089.71766279743
1452,99928.35570578049
630,106215.01351639607
2648,105380.95235336192
125,97825.67651090412
1904,78412.16118856175
1670,97510.58188434124
756,87487.19514866143
717,77679.73878539917
1032,111614.61116336679
852,95403.79930295619
1731,108282.49783799177
2639,76671.5019203611
2071,117297.5284993609
1267,72849.04999794126
1851,102840.22931049055
567,101124.87286850814
2439,117822.2150516971
1898,89147.95131798902
647,121071.08247366954
2256,97059.50194751316
979,83453.59659391067
1444,113440.62535890861
2485,90968.8604092706
157,86922.75500908132
88,112119.89173435637
2003,122204.48837685966
186,108612.33223204978
1425,96584.14459515973
2695,80381.91957448983
738,91605.58490246061
395,84052.69146119319
1353,81622.82891113989
1878,81646.53420573648
390,92894.59611880286
1456,113440.62535890861
1103,84941.23399331205
1387,124365.28781367166
2070,74256.51814505705
1199,107937.0734842411
2479,117532.0346624738
501,83216.96901198203
2362,105951.45474579337
1718,97382.99448243587
2188,78867.34339494034
1483,110155.8499100293
2557,87143.53874151918
437,126310.40183791483
2224,121757.36273377991
1628,120773.40310937006
397,85875.30807685172
587,125098.14611583536
2182,170626.26446169885
971,77804.64368381987
2611,87988.77439263144
1887,109096.98901287146
2399,107808.81108718156
2148,95403.79930295619
304,72245.39309239214
1997,107906.42532319286
2817,90777.79133985643
1431,104712.1009706485
427,125437.48880226199
263,132692.07230662255
598,114766.01628260374
2895,93107.46423650849
687,93630.94491963601
1822,74243.54528104186
2191,100534.81571749752
179,57636.90608874323
1009,109555.54725746637
2010,81152.35678117753
1991,128055.92053778596
1411,123077.2822313533
1721,115235.13004711196
1144,115079.66869762471
593,113586.4570541488
575,119347.39676704234
1249,100152.5689011979
1604,84388.52681545903
1064,127442.11802969722
1923,106096.95980916003
1988,114535.6216808923
2325,94755.50749932903
114,79313.10816260829
2700,106826.48957535948
217,127334.08945419297
343,79109.0841943459
386,126841.07637222057
2005,141102.8747251045
2908,92945.30040959502
1814,127467.74571525985
2446,104552.06883268723
208,158021.8225327997
1679,117990.96838251456
822,99829.40695239046
6,116118.09722265122
1781,129987.76262834395
2397,119211.25032639495
2340,117355.49749621777
1618,116898.13526716515
2843,147723.39945422907
1061,103390.04013001717
2786,71527.24353861628
1935,133047.21506293866
1341,89324.35638857944
521,115532.91915250054
2136,139772.6949928707
996,114655.6527378741
227,105407.18924162611
135,122611.50763452605
1167,104348.79175578874
294,70713.2099466498
1776,141263.40923804106
540,123555.4950039177
1717,98454.95465555182
2303,92350.7431746791
116,73639.2420420335
127,84548.80156450909
