id,SalePrice
2658,179878.9113673885
2718,181345.29462241265
2414,202331.49497604684
1989,178124.89139695573
625,180888.45983911667
333,159428.50489539772
1327,178113.61152576326
858,180284.98673031825
95,164010.9525673482
1568,182650.93971294377
2482,174332.0347084798
1364,174402.53390343286
2584,185992.60155372
818,176590.82891477662
2673,187196.72780351868
2089,179647.67400794238
1297,184554.41797667707
790,181088.67755278343
2616,184554.41797667707
720,203930.41671758282
222,177352.22022026993
557,178065.67207319516
1148,176692.34775550905
2766,214595.53493008544
534,181184.55645791962
1452,174346.1345474704
630,189385.0228148624
2648,179478.47594005495
125,178914.4823804303
1904,163968.65305037636
1670,174797.32939517015
756,171695.36481723443
717,187092.3889949881
1032,182298.44373817835
852,185586.5261907902
1731,191333.62056336566
2639,169664.9880025856
2071,179478.47594005495
1267,179173.91941785763
1851,174743.75000700582
567,165240.45852733002
2439,185721.88464510013
1898,174932.68784948008
647,195154.67692982286
2256,165530.9152105367
979,158421.77639146766
1444,185823.4034858326
2485,176094.5145823069
157,170646.33679633253
88,175248.5242428699
2003,180716.44180343114
186,179478.47594005495
1425,180451.36483040755
2695,174402.53390343286
738,171018.57254568482
395,176461.11039606296
1353,179816.87207582977
1878,180896.91974251103
390,185259.4099262079
1456,183189.55356238535
1103,187021.88980003502
1387,190476.35035273616
2070,192929.7223371035
1199,191759.43570088228
2479,174269.99541692107
501,184413.41958677088
2362,177011.004116697
1718,165105.1000730201
2188,166140.02825493136
1483,166579.9432314386
2557,170525.07818101323
437,219812.4753566137
2224,225965.64509211894
1628,184509.29849190707
397,178096.6917189745
587,204494.4102772075
2182,267162.5546549034
971,215433.06536612808
2611,180916.6595170979
1887,177614.47722549542
2399,195913.24826751804
2148,178770.664022726
304,179873.27143179224
1997,164250.6498301887
2817,178849.62312107344
1431,190188.71363732757
427,189923.63666430398
263,175192.12488690743
598,200628.23442598034
2895,201104.8089838632
687,176838.98608101148
1822,175976.07593478574
2191,187281.32683746237
179,173556.54356399586
1009,167270.83534197885
2010,171371.06852045024
1991,181912.10814983543
1411,181088.67755278343
1721,167042.41795033086
1144,177927.4936510871
593,177786.49526118094
575,195535.37258256951
1249,194283.30688020273
1604,173700.36192170015
1064,189968.75614907395
1923,187904.53972084762
1988,165040.24081366326
2325,175770.21828552271
114,207218.49917019467
2700,185501.9271568465
217,184478.27884612774
343,182862.43729780303
386,175248.5242428699
2005,187374.38577480044
2908,202650.1513372348
1814,199770.96421535083
2446,254940.81421783668
208,175615.12005662592
1679,159783.82083796128
822,184599.53746144703
6,182236.40444661962
1781,188758.98996367902
2397,185301.70944317974
2340,177073.04340825573
1618,193208.8991491177
2843,171593.845976502
1061,188364.19447194174
2786,181057.65790700406
1935,179261.33841959946
1341,169664.9880025856
521,189647.2798200879
2136,178519.68688869302
996,179596.91458757615
227,185758.54422647573
135,186189.9992995886
1167,160528.29233666582
294,183573.0691829301
1776,182044.64663634726
540,190961.38481401338
1717,165099.46013742383
2303,186880.89141012885
116,180493.66434737938
127,181500.39285130944
1371,183200.83343357782
1014,242138.1604143565
1507,176799.50653183775
702,175519.24115148972
750,176923.58511495517
261,184836.4147564894
1559,179478.47594005495
577,197574.2093006127
2812,186937.29076609132
2080,183742.26725081753
1368,169851.10587726173
2376,176201.6733586356
659,179540.51523161368
1235,174938.3277850763
332,159456.70457337896
1917,178801.68366850534
2094,191110.8431073139
1460,180155.2682116046
1471,191110.8431073139
1509,187281.32683746237
1922,180183.46788958582
433,192712.58481664798
460,172349.59734639907
1116,182879.35710459176
1137,192718.22475224425
53,163131.12261433373
2354,180922.29945269413
1475,181593.4517886475
1761,198155.12266702612
842,176861.54582339647
2739,187033.16967122752
2509,161272.76383537042
1007,184644.656946217
2610,181694.97062937994
1952,169326.59186681078
2719,177321.2005744906
2921,159439.78476659022
1966,176384.97126551362
292,181844.4289226805
1204,182016.44695836602
1829,203566.6408716249
2419,179684.33358931798
391,182693.23922991563
798,179647.67400794238
481,179379.77706712065
193,176074.77480772004
555,181593.4517886475
899,182879.35710459176
2357,182693.23922991563
328,160849.7686656519
1356,183051.3751402773
1154,172033.76095300924
1730,182966.7761063336
2249,175361.32295479483
1119,180685.42215765177
2856,182760.91845707057
1394,193084.8205660003
